commenterID,UserName,Date,Text
UCGxn0LTOvUcKJiJs9ocm0hg,@alejandroortega5476,2023-03-19T15:47:17Z,Se  viene una crisis bancaria de tamaño gigantesco.
UCbGiBqd0aphKOx3_0vzGcIA,@luismolina2407,2023-03-19T15:35:00Z,Por lo que me enteré los millonarios chinos y otros aliados empezaron a sacar su dinero de estos bancos por miedo que les pase lo mismo que a los rusos... (sanciones)
UCv67XZHwR7u5iX9oO7vJ7Lw,@eduardorosas9431,2023-03-19T15:17:16Z,Claro que va a colapsar
UCZIkM3b_8xgEDQmZU6a8TUQ,@roncho,2023-03-19T15:14:43Z,Tio eres simplemente el mejor. Junto con el de BLUEBROWN y SCIENCLICK son los canales que todo el mundo deberia seguir de verdad que son oro y nos enseñan mucho a todos.
UCHyF6KxqEXuYnemIm1Tm15Q,@matildegarcespoveda1783,2023-03-19T14:58:58Z,Debe mal la situación y como nos pagarán a los pensionistas
UCIzvnY5peu6rgnw5l2w9JgA,@jon5869,2023-03-19T14:12:20Z,La cosa pinta mal 😂😂😂😂
UCZh2yzy852auLyKqt7vQS_w,@antonyoscarhurtado7064,2023-03-19T14:04:04Z,El bitcoin????
UCvreF-ibbNn0aWhw6FnayZQ,@josehectorriveracabrera934,2023-03-19T13:34:19Z,"No va colapsar, pero es evidente obligar a las empresas a trabajar su capital únicamente a través del sistema bancario resulta riesgoso."
UC9Yi1EpdGkRQr-pcfqLvW2w,@humbertobarbosaguerrero7013,2023-03-19T13:31:21Z,Que mentira
UC2qYNrHKAinnGbtTEQdbkjQ,@estudiantina,2023-03-19T13:23:38Z,"Mi solución, prohibir las inversiones de alto riesgo"
UCa6NBAxwHV5UvndZtdBmPfg,@rubendinten6809,2023-03-19T13:02:15Z,ARCELOR MITTAL ASTURIAS DESPIDE A UN TRABAJADOR TRAS 20 AÑOS EN LA EMPRESA MIENTRAS RECIBEN AYUDAS PÚBLICAS
UCMoNrRocaMurxuYuNpM98Bw,@aquiuvidex3574,2023-03-19T11:04:27Z,"<a href=""http://www.youtube.com/results?search_query=%23calma"">#CALMA</a> <b>solo han parado sus operaciones 3 bancos, no es como que haya parado todo el sistema bancario mundial, no, los bancos siguen sus operaciones incluso esos 3 bancos los gobiernos ya los están ayudando financieramente.</b>"
UCymIp8FMP-n0xh_jOuFh0-w,@Maguig550,2023-03-19T10:52:45Z,Qué son y cómo se escribe la &quot; star taps&quot;??
UCL6_IUFYsG1iEfMD58haqnA,@culega00,2023-03-19T10:30:41Z,Muchíiiiiiiiisimas gracias por tu trabajo y tus videos ♥
UCp5MbEsZAyeCAlBth2q69mw,@LOBUENODELASCOSAS,2023-03-19T09:24:28Z,Estafas a los pobres del sistema
UC8I6UJCrGlhxuKwcL9LG0VA,@guizargonzalezrobertoeduar3877,2023-03-19T08:51:54Z,No me queda la menor duda que sin el estado el mercado c regula solo xd🚬🚬
UC22_wMRIQIvVAjqJsi3imJg,@javimerinero,2023-03-19T07:54:03Z,"Yo quiero volver a escuchar a todos aquellos que en 2012 en España defendían la tropelía del RESCATE BANCARIO INDISCRIMINADO QUE SE PERPETRÓ EN ESPAÑA, con la excusa infantil de que íbamos todos a perder nuestros ahorrillos.<br>Los delincuentes que dirigirán estos bancos se fueron de rositas (metieron en chirona a 10 de ellos y dejaron libres al resto, unos 3 millones) y son estos delincuentes los que han viento a pudrir el sistema porque no les pasó nada entonces."
UC22_wMRIQIvVAjqJsi3imJg,@javimerinero,2023-03-19T07:38:58Z,"Después de rescatar bancos en 2008 llenos de delincuentes, con dinero público, estamos ahora rescatando bancos con dinero de una parte de ellos mismos, bonistas frente a depositantes.<br>Bueno.<br>Algo es algo."
UCmYovIav1m1qMGgdk6EAm2w,@gabotorres9145,2023-03-19T06:58:50Z,bancos occidentales la representación del rasismo mundial
UCt0thVnB5K6Ng3k1JsI4UlQ,@reneromero2419,2023-03-19T04:33:24Z,Viva Bukele y el Bitcoin.
UC3zdqiPPl47N1vFUqt72Wow,@sophiada376,2023-03-19T03:11:47Z,"Getting rich off crypto is much tougher than it seems. I keep losing money<br>while trading with these youtub videos,<br>and finding a trustworthy professional<br>trader to help out with these trades also<br>appears to be nearly impossible. This is<br>extremely annoying"
UCHdbj-wpS3ZRl_Ldiss6qJw,@rafaelosorio2251,2023-03-19T02:37:52Z,Naa no es para tanto.
UCgz5hN0MriM4yQ4RUPXbHBw,@coquegutierrez3354,2023-03-19T02:14:38Z,Todo lo que diga &quot;Stable&quot; en su nombre es seguro que no es Stable. Es realismo mágico aplicado a economía.
UCZzjwtIESeO1DLvyy0qNZtw,@davidasencios6093,2023-03-19T02:09:48Z,Solo daran un calmante mas billetes impreso sin control
UCWe_FznQVhhCis1rsNIBBqQ,@juancarlossansonmoran3395,2023-03-19T02:01:22Z,Si pero estos bancos tienen muchas propiedades cuidado con los biit coi
UC8UZwTtLYvAiSre6lZCpDPg,@OsitoAldama,2023-03-19T01:49:53Z,Ya basta de que nos hagan tontos bien sabemos que la riqueza la tienen muy pocos y la mayoría vive en miseria<br>Se necesita repartir esa riqueza entre todos
UCU1xqczv25Rfuvlba2TMMvg,@me_lleva_la_que_me_trajo,2023-03-19T01:06:42Z,La economía norteamericana debe caer aún más y desaparecer...<br>Porque Biden no dejará de gastar en una guerra ridícul@ hasta destruir todo Estados Fundidos...
UCWnxmvDx_y2njwuMs4QTAWw,@Dorian-gi6wx,2023-03-19T00:37:45Z,ivan a sguir q brando le llego la hora por fin dios es grande la hora de jeova es perfecta los gringo estan asustado
UCEVmOY3TxHZQPwVWi8V_wvg,@tonyvargas6981,2023-03-19T00:14:45Z,"En lo mas seguro que puedes invertir es en el reino de Dios. Por que la biblia advirtio de todo lo que está pasando.  En quien ponen subesperaza? Salmo 37:9,10"
UC13QNTwaew1j0LdSMuMcuTQ,@bookishvictor6029,2023-03-18T23:54:13Z,"Siempre estaré en deuda contigo, has cambiado toda mi vida. Seguiré predicando sobre tu nombre para que el mundo escuche que me has salvado de una enorme deuda financiera con poca inversión, muchas gracias Sra. Wilson Gracia"
UCzU0K3UFxhCERz8nZhVtHvg,@azulceleste9503,2023-03-18T23:48:33Z,Será que la quiebra de los bancos beneficia a todos aquellos que deben en tarjetas de crédito?
UC424OzpDK9npRsMFph6-4nA,@ivandoncu,2023-03-18T23:17:52Z,Imprimir e imprimir más dinero...
UCgudnSQu29SVX-x64yrF83w,@almarodriguez3762,2023-03-18T22:43:11Z,"😢omg. Demasiada especulación, demasiada emisión de dinero, demasiadas consecuencias de la cuarentena impuesta a nivel mundial por la OMS."
UCtrIH87BneH6mEVzk4MyyTA,@mesiasvargas4856,2023-03-18T21:50:00Z,Los más asustados son los chinos
UCxeIzMQH9cIL5o4iWjJfmcg,@pedrosocias6769,2023-03-18T21:10:38Z,CDBCs.... nada que dicir al respecto??!!!<br>😂😂😂😂😂😂😂😂😂
UC9V0lIG3_oL4pshVCHA0vdw,@rodmachay5698,2023-03-18T20:59:23Z,Estrategia para imprir mas dinero...
UCnMRa4hUII7I9k74tnZBaGA,@leoduran1979,2023-03-18T20:30:28Z,Los bancos no te entregan tu dinero y los gobiernos te roban en impuestos excesivos! Así cayó el imperio Romano… solo resta esperar…
UCE5mr33PJihtADPCtDo-ycw,@mariominayaparra4187,2023-03-18T20:18:53Z,Quien pone su plata en nosequecosa bank? No jodan
UCjXSgqaQaY6NPqAxuel-VWA,@matildecruzhernandez4611,2023-03-18T20:16:00Z,Delincuentes de Cuello Blanco Hay se nota el fracaso de las Calificadoras Estadounidenses que quedan reprobadas y con un Dólar que se devaluó Sigan creando minas de criptomonedas y BitCoins hay están las consecuencias y me dejaron sin comer avichuelas
UCToDVQ4H0n72XB1oyHYMJaQ,@carlosecardona3950,2023-03-18T20:14:04Z,"Felicidades y Gracias por ser claro, y hablar con la verdad"
UC1EL7AIYxVoljlJamjL0IhA,@flechadelplata,2023-03-18T19:50:19Z,CON MIS IMPUESTOS SALVAN AL QUE HIZO UNA MALA INVERSION !!! LA PROXIMA COMPREN ORO Y NO ME USEN MIS IMPUESTOS
UCLG4ve0gSJw1y0I6WNJUwCA,@Kjgffffhuu,2023-03-18T19:48:12Z,"Cuando no la fed siempre manipulando las tasas de interés a su gusto. Que no quedo claro que las mayores desgracias económicas ocurrieron por jugar a ser dios y manipular las tasas de interés a gusto.🤣😂 Ajahajaha malditos bancos centrales solo destruyen la economía. Bonita campaña monto biden, quiere ganar votos😂😂😂 malditos políticos. Las tonteras que hacen por votos😂🤣"
UCKiyh6pUcX_37WhHSbXJbtQ,@Nano19916337262,2023-03-18T19:35:26Z,"Yo ni sabia de es banco,😂 ya si quiebra JPMorgan o Wells Fargo ya fuera una crisis"
UCh9uAfYWGv1bcEpokNXH6Tg,@guillevasq9297,2023-03-18T19:31:07Z,"El dinero siempre sale de los contribuyentes de una u otra forma, es mas que claro q volveran a subir la tasa de interés y la gente perdera mucho mas dinero, que nos agarre confesados"
UCOcMXpoIoQYOuRyNpdBuaAg,@simbacarp1481,2023-03-18T19:30:40Z,Me parece genial que los gerentes o directores de los bancos den explicaciones. Que se dejen de salvar bancos que no producen nada y le den de vuelta la plata a las personas que si aporta . Excelente 🎉🎉🎉
UCh9uAfYWGv1bcEpokNXH6Tg,@guillevasq9297,2023-03-18T19:30:24Z,Traducción: los bancos muy vivos ellos metieron el dinero de ahorros de la gente a bonos que perdieron el valor cuando ellos necesitaron liquidez y terminaron vendiendo.
UCh9uAfYWGv1bcEpokNXH6Tg,@guillevasq9297,2023-03-18T19:28:50Z,"Crisis climática, crisis epidemiologica, crisis financiera… vaya ojala me equivoque y no terminemonos matandonos por el agua en unos años."
UCjXglsv-ANpMXaK7_k9ftkg,@samegarcia,2023-03-18T19:22:47Z,Solo van a endeudar más a su pueblo de lo que ya están con su moneda sin valor real.
UCwZEpnvvVbRYfuARp4-queQ,@espasmodicoliberal3550,2023-03-18T19:15:05Z,"Creas una enfermedad, resuelves la cura para esa enfermedad, la cura resulta peor que la enfermedad, maldito capitalismo.<br>Att: El gobierno."
UCjH52g9oPZc0hMRWIAul_zg,@dolordemuela523,2023-03-18T19:02:01Z,But no hay pedo por que el peje dice que no nos afectará
UCwG6PJOY0LumJCiXKa3w3JQ,@manolomosquera5152,2023-03-18T18:48:01Z,"Esto de los bonos hipotecarios, no es lo mismo que hizo el banco lehman brothers?..."
UCy1Og4NN4gde5oFtHiNQ5aQ,@randyrodriguez5699,2023-03-18T18:15:36Z,El dinero es un tema de confianza. Si las empresas no hubieran pedido su dinero todo a la vez al banco le habria dado chance de devolverles el dinero pero reintegrar toda esa cantidad rs imposible pues es dinero invertido
UCetmbvTe3SathG7RDHqwXYg,@juanvenecia8105,2023-03-18T18:08:17Z,toda esto es un show.. toda esta vaina es parte de el nuevo orden mundial.. ello mismo planean esto y despues lo arreglan como si nada jeje.. y despues nos dejan en un callejon con una sola salida y nos dicen de manera descarada HOOO ES POR AQUI!!! es obvio jeje.. como si fueramos estupidos
UCk_fVUDg-eUAVMWQPdf6Dww,@bosawasnica,2023-03-18T17:59:37Z,Invertieron  sin contar con riesgo o no manejar el limite?. Sera posible con un banco de punta?
UCG7fUogJj66iQwSf9fvN5GA,@thelmabetuliapintotabora3916,2023-03-18T17:46:22Z,Alabado sea Jesucristo y María concebida sin pecado original
UCyTiFaNAqB-0EEqE9k9IcVA,@JorgeGuillenReviews,2023-03-18T17:30:49Z,Aquí en México ya lo sabemos bien que significa
UCyTiFaNAqB-0EEqE9k9IcVA,@JorgeGuillenReviews,2023-03-18T17:30:06Z,Osea un fobaproa in usa
UC1ydaQoGz9o-UVTvwiLu1Ag,@josecantos4879,2023-03-18T17:19:11Z,La culpa es fe Putín
UCUJmIETQ0MK87BaBf3kQPeQ,@sebasvictoria,2023-03-18T17:05:23Z,en colombia dicen que eso fué culpa de Petro 🤣
UCwEwAF9lRixFhIGby6dV9PA,@wilsonelcatracho9773,2023-03-18T17:04:00Z,Se viene preparata
UCMBOJvSV1bPjBG5jQHBSsMQ,@robertocarlosbastos1462,2023-03-18T16:45:55Z,La guerra nos la está montando los mayores asesinos a nivel mundial...los USA de los cojones....nos están llevando a la ruina....así tal cual.<br>El putin ese se estará  escojonando
UCMNEaF8zLdf8adOBIFT66Qw,@jeffersonmelara2676,2023-03-18T16:35:01Z,Que buen resumen.
UCiHsiWLrMWX6dW72dnE5H3g,@angeldedios7377,2023-03-18T16:33:23Z,No colapsarán.El presidente Joe Biden puede producir 500 mil millones de dólares cuando él quiera.
UCCepaiYdiRX1hdbEU3NKuOA,@rafaelgomez9189,2023-03-18T16:31:16Z,"Quieren establecer el dólar digital con el banco federal, todo lo que está haciendo este gobierno está planificado para destruir la economía de este país"
UCATeEoP1McFlMgUBhf1TajQ,@josueahern,2023-03-18T16:31:15Z,Interesante
UCYDuCnrORYkugaJBWcaRRWw,@josuecadenillas4040,2023-03-18T16:10:09Z,Esto se soluciona con una guerrita.
UCYDuCnrORYkugaJBWcaRRWw,@josuecadenillas4040,2023-03-18T16:08:17Z,&quot;la cosa no pinta nada bien&quot; hahahahha
UCTxt9_twCkXQuKJCZr8_elw,@marthagaribay9741,2023-03-18T16:07:54Z,Uy sí...muy hermanitas de la caridad....el dinero de los rescates lo sacarán de los mismos contribuyentes estadounidenses.....<br>Es obvio.....y todo por implementar el nuevo orden mundial occidental....
UCqNSPoXg6E84hivYSnOqEug,@lazaroperez4393,2023-03-18T16:04:41Z,Pero porque clausuraron el signature bank??
UCGSg-8bEM8SLN76i5m5kCiA,@miguelarmandorodriguezcare3345,2023-03-18T15:31:59Z,"De existir una infeccion bancaria ya habria sucedido, lo vimos en 2008. Creo que esta contenido pero aun así no deben (debemos) bajar la guardia"
UChGQ71mXa6QkPf4-jCbFltQ,@alvaroguzman3027,2023-03-18T15:23:10Z,Gracias Nigga por la explicación
UCuqFr48sye09Hj8bWhjTErw,@santiagobarja4151,2023-03-18T15:19:10Z,Yo creo que aumentara la Inflacion <br>a nivel mundial
UCgrJh-pxVZywBI9WcFjfSqw,@sickmuse1,2023-03-18T15:18:03Z,1. Que paso con la primer inversión en los bonos?  Osea el dinero donde fue? 2. Porque no hay una entidad que no permita que un banco haha una inversión tan ambiciosa sin límites?  Eso no tiene sentido  invertir todo y dejar a tus clientes sin dinero. Por unos ambiciosos luego todos pagan
UCmW4QRe9VobToMN3oFeQEyg,@angelmendez7467,2023-03-18T15:09:10Z,Biden sigue dañando el sistema
UCLv7Fsa71v4Tk8UPFKZwhUQ,@antoniolledo8276,2023-03-18T15:07:36Z,Economistas advierten del riesgo para otros 186 bancos en EE.UU. tras la quiebra del SVB
UCjjQ0miNGWOjzO1dWw0mxqw,@espinoza6777,2023-03-18T15:05:13Z,"Invertir en Bitcoin en una crisis financiera????, Bitcoin es el Globo del Globo."
UCTrUgZcMG3-JSXn4v7PXgBg,@acroz2114,2023-03-18T14:50:54Z,Y cuál es la podredumbre que existe en los bancos?
UCBPXICxpi8waMOOXGuhgJJQ,@luisgomez2594,2023-03-18T14:48:13Z,Si colapara el sistema bancario a nivel mundial como castigo divino a la avaricia y la usura
UCVxtggDO3tGNEkNE83WJiyg,@brayanrivera9319,2023-03-18T14:42:47Z,Que explicación tan genialll!! Nuevo suscriptor
UCoHAWklsZkjdKCHBTsC5lwA,@rretweet,2023-03-18T14:41:04Z,"Muy interesante la informacion, en mi opinion esta crisis afectara en los proximos meses con mas inflaciõn y costo de vida alto para los ciudadanos del mundo, y si se imprimen mas dolares, tambien puede caer el dolar, ojo con esto que es muy serio, saludos."
UCs0vOiHQU-TxHHh7L-qS5Dg,@ezeckherrer2867,2023-03-18T14:38:20Z,"Hay Miguel ! Miguel! Miguel! Se nos viene otra crisis ...<br>Lo mejor para todos los latinos es salir de deudas ya sea desde la más pequeña hasta la más grande hacer un solo gasto y no gastar de más ,no adquirir préstamos en dólares si usted no recibe o genera en esa moneda, el tipo de cambio va a variar mucho"
UCQ73k_trG0Corh6vEoKRF6w,@kokomipro3651,2023-03-18T14:28:19Z,El dollar se cae tortal no tienen respaldo solo les queda la guerra  y sera mas disuasiva  pirque no habran ganadores lo perderan todo asivq traten de salvar sus vidas
UCj062uEsndNZHqU6fTKdHyA,@JoseMartinez-vt7ph,2023-03-18T14:20:38Z,"Los bancos se enriquecen,  los los inversionistas , con ese nivel de usura como ocurre en  colombia...ya es hora de que pierdan un poco...."
UC3NObmdEp0otCwEiE5_fYOg,@TheGamers-yz3qk,2023-03-18T14:04:18Z,"Y esto nadie lo vió...ni la fed, ni la sec, ni el bce, ni dios...parece que no aprendemos, o quizás pensamos que ellos saben más que nadie cuando no son ni más ni menos que el resto de mortales...la avaricia llega a todos los estratos..."
UCzrWwNsl0TiRMELruwvUDZg,@rentaahousechiriqui5879,2023-03-18T13:46:06Z,En mal momento decidieron aumentar las tasas de interés. Hoy en día solicitar una hipoteca es un infierno para los que han tomado la decisión de comprar su casa. Estamos siempre en manos de políticos y gente incapaz de tomar buenas decisiones y esa es la incertidumbre que se vive día con dia
UCZkznxpgs3-YvHKuGHWG3ag,@rafaellara5449,2023-03-18T12:17:38Z,"Todo eso es mentira, todo es un plan macabro, no trasmitas miedo, solo por tener seguidores y YouTube te de tu paga a costa de que??? Del terror que les trasmites a los débiles de mente, así como pasó con el coronavirus, que por cierto es agua pasada, ya ni se acuerdan de él.. pura 💩💩💩💩💩"
UCgL7fA_oTizW1zJCNrh3L3g,@teleshipsnetwork,2023-03-18T12:11:41Z,Corporativismo puro y duro😂
UCCdz0hYHLgWGKAqAwtzBTxw,@eduardocastros1216,2023-03-18T11:45:38Z,La relidad es q querían quebrar Rusia y salieron quebrados fueron ellos..🤦🤣
UCbK-Cc6JFbpmze5Lyrt5mDw,@mikemc6036,2023-03-18T11:39:00Z,"Resumen, la mala gestion del banco, siempre es lo mismo, tienen el dinero de la gente, lo malgastan y luego quiebran perjudicando a los usuarios"
UCUz2OYTl3RN1lM-XOkp72hQ,@zaratusstra,2023-03-18T10:59:56Z,"Otra crisis del capitalismo?? tranquilos ya vendrá la mano invisible que regula el mercado que se llama estado y lo solucionara, es un clasico..."
UCbHG-OT5wRhzEaHEs29ZsoQ,@ainhoapautemontalban8452,2023-03-18T10:52:34Z,"¿Cómo Joe Biden va a dejar caer a los bancos? Si caen las instituciones bancarias, caemos todos"
UC4GztjAsDei16LjT1u1m67w,@ghiansudelo2590,2023-03-18T10:27:31Z,Excelente vídeos!!
UC-aiJ-zORxtjDrK5nerDI4w,@RamonAdnarez,2023-03-18T10:19:39Z,"otra vez el amoroso capitalismo del &quot;amo&quot; USA y sus corruptas y podridas instituciones financieras nos regalan una crisis como en 2008...tampoco conviene quejarnos mucho que hay muchas bases, soldades y buques de USA en Europa, jeje"
UCAUQJ_bHFHs_gvTnuj1vbDg,@leonardoperez2748,2023-03-18T10:15:48Z,Este payaso tenía la guerra ganada en mes no le pego una
UCuhNpsojrtO5ZHe8v9RfORg,@marcosrodo,2023-03-18T10:02:10Z,&quot;Hecho de vital importancia &quot; eso es de Te lo resumo así no más?
UCfL5egK86NKZy9hwtkhazvg,@gerardomoreyra7529,2023-03-18T07:53:37Z,jJAJAJA WTF por qué el bitcoin tenía la misma capacidad que EL ORO para salir fortalecido. Para nada tendencioso el temita este eh
UCMDETMChRwtmLsuGgdqMIZQ,@teofiloortega780,2023-03-18T06:47:57Z,"Gracias bien explicado ,simple y facil a comprender."
UCYljaRo5hbCXQ93Tdx5xASA,@fernandoamador3074,2023-03-18T06:46:09Z,Viva China
UC6zdeBTHnlOE08BzHdGMR4g,@adrianlomaherrera2378,2023-03-18T06:33:09Z,lo k se necesita es una gran crisis p meter fácilmente un nuevo orden mundial
UC-fQD6Gvo9zg-EbKPSq_oQg,@Phoenix-jm8hs,2023-03-18T06:18:45Z,"Ojala y colapsen , entre ellos mismos se desmantelan es parecido a lo que dijo un loco, no se destruyen solo cambian de forma, cuando has visto que se hunda un banco y te perdonen Tus deudas, Ellos trabajan de la Mano con los gobiernos"
UCf7ac34NHVl5Aabm9gp1rnQ,@arnaldomorris7220,2023-03-18T05:39:01Z,"Es muy facil lo Que esta pasando es Que el mundo se dirije a Un nuevo orden mundial Donde ya no se usara mas El papel Como dinero si no el nuevo dinero dijital es mas visto Como algo Que pueden controlar mejor asi tendran al mundo mas controlado y organisado, muy buena jugada."
UC54Gd5lqWy3Pa-62DvDrb9Q,@AudioComic,2023-03-18T04:44:52Z,yo no se mucho de economia.. pero entonces no se supone deberia haber una ley o opcion donde los depositantes puedan prohibir al banco usar su dinero depositado en inversiones que ellos no aprueben.... o en todo caso que solo se puedan usar solo y cuando el cliente y dueño del dinero lo permita....
UCs5JpG3crPSdBsHJbjpMVZw,@pnogues1,2023-03-18T03:49:30Z,Ahh ustedes le tienen miedo a eso? Cómo se nota q no viven en argentina
UC9zZF0cgXgagAZjVMBR6lIg,@dennismoran6633,2023-03-18T03:43:19Z,¿Estaremos a la puerta de otra recesión?
UCtSkK6vLoMQEB8jbiVEF6TA,@espartiatamagno5466,2023-03-18T02:42:11Z,"Y dale con las crypto, otra forma de dinero Fiat 🤦‍♂️"
UCTT2NbQUDgnPQdXl5xNRr1g,@pabloaguilarb.,2023-03-18T02:42:06Z,"alguien gana, otro pierde asi es de dura las inversiones y el afan de dinero y lucro."
UC70ObpefJ8bgFNoQhoc7gTg,@idenmusic7947,2023-03-18T02:13:04Z,"adios primer mundo , hola economia global estilo latam , bienvenidos"
UCw3AFaVJg4w438JyfWV9ALg,@rosichoqueh.23,2023-03-18T02:09:35Z,El dinero saldrá del Proyecto Willow en Alaska🤔
UCLXhwC5vz5ZUMR2uOykxiFA,@OscarRodriguez-zv2ne,2023-03-18T02:00:14Z,Si en el peru quiebra un banco no te devuelven ni un sol
UCDWSQTcy64sjD1wmz2ruFdA,@andreaolivares9801,2023-03-18T01:58:02Z,va estar duo el putaxo
UCysLkNfYCcafggw5NNGIN4A,@s.luisolv1190,2023-03-18T01:57:40Z,"Me caga EU, otra ves a imprimir dinero... y no mas no se friegan, pero si lo hace otro pais, pummmm venezonalizado"
UCreuPb1B8WLp1I9W70iIHHQ,@carlosjupez8927,2023-03-18T01:51:27Z,Entonces si imprimen más billetes se vendría una inflación y a final de cuentas el dinero se devaluaría para todos...es como si 9 personas  tuvieran 10 pesos cada uno  Y el de la banca rota tiene solo 0 y necesita pagar  10 entonces imprimirian 10 billetes más  a lo cual afectarían a las otras 9 por qué si habían 90 billetes ahora habría 100 y si hubiese 10 manzanas para cada uno y este valía 9 pesos cada uno 90/10 = 9 billetes cada uno y al haber 100 billetes  entre las mismas 10 manzanas entonces cada manzana costará ahora 10 pesos osea la inflación será de 10 pesos y el dinero de esas personas se devaluara por qué si le sobraba 1 billete ahora no le sobrará nada ...jajaja un comentario loco pero así le entendí
UCDWSQTcy64sjD1wmz2ruFdA,@andreaolivares9801,2023-03-18T01:45:51Z,esa crisis de la guerra
UC18IUoq5GgTUTYzbWL8tj7A,@jessifranco625,2023-03-18T01:41:03Z,Entonces deberíamos de sacar nuestro dinero del banco?
UCT3p7Ca4eHaXJXZ-LOKovFg,@apelloun2826,2023-03-18T00:49:41Z,Si el rescate se llevará a cabo con dinero recién impreso aumentaría la inflación y eso sería un problema también
UCJiHHbHPajhS7FHrGpV1ogg,@thomasdaniel9069,2023-03-18T00:38:22Z,"Gran video, una presentación agradable y ordenada. Pero déjame hablar sobre algo importante, veo que muchos jóvenes y viejos cometen errores que creo que no deberían ser. Creo que todos, jóvenes o viejos, deberían tener un plan de inversión que aumente sus retornos financieros de tres cifras a seis cifras. La inversión puede ser su plan de jubilación o su plan futuro, dependiendo de lo que quiera, pero lo que más importa es que tenga una inversión que sea rentable."
UCKAe-xGvkXrn1JMj7KA8Fcg,@andresfelipevernazaescobar7528,2023-03-18T00:23:14Z,Desde que tengo uso de memoria los bancos mantiene disque en crisis y Juan pueblo salvandolos
UCC6AHaGd3RYkJDCX9F4rJyw,@pablograciasanchez7953,2023-03-18T00:02:40Z,"Jesucristo muchísimo, arrepiéntete de tus pecados y ten perdón de pecados en Su Nombre"
UCiIcC4JPmHweiWQU2jpQUqQ,@saulgaleano3977,2023-03-18T00:01:26Z,Gracias gracias gracias gracias
UCC6AHaGd3RYkJDCX9F4rJyw,@pablograciasanchez7953,2023-03-17T23:59:37Z,"Jesucristo muchísimo, arrepiéntete de tus pecados y ten perdón de pecados en Su Nombre"
UCR1N4cLO9DQgzSsqH-im8Cw,@PsiqueLogos,2023-03-17T23:12:50Z,Hola varolete! Interesante este otro canal
UCiChzxHx0OOg9TVR5vkW6Xg,@valdoperez14,2023-03-17T22:39:31Z,😉🤙
UCOT0JwRchl1Pkp3FOtNsIew,@ricardogomez6851,2023-03-17T22:28:32Z,Genial explicado
UCJLAvFZuXI3jSpQS60TLf6Q,@tonybrito507,2023-03-17T22:16:43Z,"Efecto &quot; Domino &quot;,<br>Además veremos Cómo la &quot; Maquinita de Hacer Dinero &quot; para pagarle a todos los usuarios bancarios dejará Sumergida en una Gran crisis a estados unidos<br>Y es que los 3 problemas que tiene estados unidos son :<br>* Acreedores extranjeros <br>( Arabia Saudita , China , etc )<br>* Ex presidentes que pudieron MILLONES DE DOLARES para Financiar las Invasiones cómo la de Irak, Libia , Afganistán, etc )<br>Y una moneda volátil en el ojo del Huracán que está siendo hoy apuntalada por el Banco Central para que no sea solo &quot; un viejo papel verde &quot; ....<br>La caída drástica de esta nación <br>También ya había Sido profetizada ."
UC7J2eSpMdhZsWWkzcomof-A,@jaimejesuspenamiranda2086,2023-03-17T22:15:26Z,"Tranquilos, eso es poca cosa, lo más importante es armar a Ucrania y alargar la guerra 😂"
UCbfxD62fPGnE0GM7ff5UnVw,@franciscofajardo4,2023-03-17T22:15:16Z,El dinero para los rescates saldrá de los impuestos de los contribuyentes.......capitalista para las ganancias y comunistas para las pérdidas......
UCOr3Ntl3alA5Dh4Pk303Mpw,@lacelestetv5278,2023-03-17T22:00:52Z,"Increíble video,<br>Memorias de tiburón me encantan tus videos no me pierdo ninguno una pregunta podrias hacer un video explicando la historia de Uruguay osea hacer de la independencia de Uruguay hasta el 2023 por favor 🥺"
UC5D7OSZW69QUvTttUEyMRtg,@billix3178,2023-03-17T21:44:36Z,NOOO MIS 0 DOLARES DEL BANK
UC6HY1Up-PsKcYESOyVu__mQ,@myriamr2586,2023-03-17T21:43:34Z,Muy bien explicado
UC-m_UMw43_mGQ-V2eAai4Jg,@OsmarRamosLopez,2023-03-17T21:01:04Z,"Que pasara entonces en EEUU, si por un lado suben los tipos y al mismo tiempo anuncio un plan rescate para los clientes de SVB y SB, Además, creará un instrumento de emergencia respaldado por una garantía de 25.000 millones de dólares al que podrán acudir también otros bancos con problemas. ¿No es eso incongruente?, ¿Cuál sería el resultado de todo esto?, Gracias por tus videos"
UC5dSo9LJ6FPp-Eb5jk3M0Zw,@xavic19ify,2023-03-17T20:42:49Z,En México dicen que no afectara los bancos pero sabemos que la economía es como fichas de dominó de una u otra manera afectará.
UC9E0YN5MHIbHzzq1C8z2pNw,@alfonsocaceres60,2023-03-17T20:42:40Z,Pienso que esto es muy serio y preocupante
UCvyf1XM9lBYRmCpc79LMjIw,@simondice1434,2023-03-17T20:03:34Z,y esas inversiones de los bancos en que va a quedar? las venden todas para pagar sus deudas o las retiene el gobierno?
UC2QC2my6KcXHJtyVw3XM8cA,@mortihernandezmora1122,2023-03-17T19:44:47Z,"Mientras  se  mueva  el dinero   ,   no recesion"
UCXPOjUOX8IT7AkD1ylGz9sA,@julianzabaleta,2023-03-17T19:38:59Z,El banco invirtió 128.000.000.000usd. Los depósitos en el banco cayeron 16.000.000.000usd y la gente retiro 42.000.000.000usd ... El banco vendió en perdida y perdió 1.800.000.000usd y se declaró en quiebra???
