commenterID,UserName,Date,Text
UCUmafZrLwMTpNqUr2GnYBOQ,@tobiasweidinger4262,2023-06-11T17:22:50Z,"Viel zu viel Applaus, sonst sehenswert ! :)"
UCP1J0uV59dy2zo6cPmdGH3w,@thomasengelhard2668,2023-06-11T17:20:21Z,"Danke für den schönen Tag in Schwäbisch Gmünd mit all den Persönlichkeiten , war ein sehr schöner Tag."
UCHsWaqsaB3baCoI0w7xFcmg,@theriseofhyperinflation6168,2023-06-11T17:20:03Z,Der Abend ist gerettet. 👍🏼👍🏼👍🏼💪🏽💪🏽💪🏽
UCydo1rhdQUoHfQhNVFBSsyQ,@uwes.ausw.amrh.1340,2023-06-11T17:16:50Z,"Die wollen uns das nehmen, das Land unserer Väter und Vorväter. Die uns dahin gebracht haben, wo wir noch vor Kurzem waren. Nämlich, an der Weltspitze, mal wieder!"
UCsuEKCAqX7nqKEk_8PVuavw,@tomorion7759,2023-06-11T17:14:28Z,❤
UCaU8ATfmY_5PW4nrESRDgmQ,@racky430,2023-06-11T17:11:07Z,Top 👍
UCj9m1FuMt4UFb5kyf0pqh2w,@Aminbane,2023-06-11T17:10:57Z,"Alles richtig, aber keiner steht auf. Folglich geht es dem deutschen Michel noch zu gut ..."
UCgy7KfiDAJxhtqVbwT_CGJg,@uwefrotscher9039,2023-06-11T17:09:38Z,"Ich finde grandios, was er in seinem Hirn alles zu sortieren vermag und was er uns an ausgefeilten Prognosen mit Fakten unterlegt liefert. Geschwafel ist das keines. Widersprechen kann ihm auch niemand, weil kaum einer sich mehr in dieser computerhaften Detailgenauigkeit damit beschäftigt hätte. Jeder, der dagegen spricht, wirkt neben ihm  laienhaft und kommt plump mit Allgemeinplätzen u  Blabla daher. Sein unnachgiebiger Neoliberalismus ist mir aber trotzdem suspekt. Der ist für mich das einzige, was seine Thesen u Prognosen in Frage stellt."
UCn4wThlaq5h_KViXeLuDynA,@lucienhatt,2023-06-11T17:06:30Z,- Markus Krall - <br><br><br><br><br><br><br><br><br><br><br> - [no comment] -
UCSiFC1DCXr3p1YDzyu9rogA,@MarcFriedrich7,2023-06-11T17:05:27Z,"WICHTIGE INFORMATION: In letzter Zeit häufen sich leider die &quot;Betrüger-Bots&quot; in unseren Kommentaren. Diese geben vor Marc Friedrich zu sein und fordern zur Kontaktaufnahme via WhatsApp oder E-Mail auf. Bitte reagiert NICHT auf diese Bots, sondern meldet sie. Übrigens: Unser Kanal hat ein &quot;Verifiziert-Häkchen&quot; neben dem Namen, die Bots nicht..."
UCYOUgWXpI4ujslLps2kNq0A,@Paolo_Pinkas,2023-06-11T17:04:48Z,Wie lange noch?
UCcIQWIk0w9o5htYe0saMcrQ,@jans.1530,2023-06-11T17:04:10Z,Best Economy ever.
UCn7cHHq6erxyWPlLNkPcDfQ,@traudel5935,2023-06-11T17:03:29Z,Ich habe die Schnauze aber sowas von voll 🤬🤮💩
UCeyg8gEvULol10vGsqzIMLg,@salvatoremaglia2062,2023-06-11T17:02:35Z,☝️
UCpR7ipbxt_nBjKav_TH4cog,@peterlenherr4036,2024-01-01T01:36:23Z,"Oh nein , Panik total ! Empörung, Krise, Katastrophe, nein Weltuntergang !!!<br>Also Leute mal ganz ehrlich, ich lebe in der Schweiz und ich sehe und erlebe hier keine Panik.<br>Das Thema wird sachlich und ruhig abgearbeitet, von Panik gaaanz weit entfernt.<br><br>Schade das Arte jetzt auch auf diese Panik und Katastrophen - Clickbait Schiene aufgesprungen ist, der Sender hatte früher mal Qualität.😔😔😔."
UC69j6R32xl0Dsy--ZF8IgGQ,@edgarerne,2023-05-18T17:57:30Z,"Wenn es um Geld und Profit geht, ist die Schweiz bestimmt nicht neutral, Milliarden von Schurkenstaaten liegen auf schweizer Konten...."
UCAEkMovc6ZeyXVNaH9R-mXg,@flummi6966,2023-03-29T22:07:10Z,"Irgendwann  ist es vorbei,suisse,bitte helft etwas."
UC9yZUqceBD4b6MCZVLQ6wVw,@darusoldier55,2023-03-28T01:37:08Z,"Ich als 1/2 Schweizer denke zur heutigen Zeit mit Nuklear/Atom Bomben, wird es keine Verlierer und keine Gewinner geben, bei einem grossen Krieg. Wacht auf Leute und glaubt nicht das alle Frei...rer Mitglieder in den Dumps Platz haben"
UClmWlGbWEBB5LsdknCe5pFg,@jonagute1,2023-03-27T23:12:52Z,Sie haben Opportunismus falsch geschrieben Es muss heißen &quot;Schweiz – Banken und Opportunismus&quot;
UCPnKGdaD4chDsBxXO8KcYyQ,@godessss,2023-03-25T21:25:23Z,"Die Raiffeisenbank von Herrn Vincenz war im Donbass mit Russen kooperativ.<br>Die feige sogenannte &quot;neutrale&quot; Haltung ist kollusive schwer kriminelle Kooperation wie der Mafia-Staat Schweiz mit V.V.Putin &amp; Berlusconi : Mit dem guten Beispiel voraus geht Madame Amherd &amp; Korpskommandant, Herr Suessli[ pro NATO ] versus die SVP-Partei, die mit Putin im Kanton Zug mit Sitz von Gazprom engstens zusammenarbeitet. Das Heer in Austria sollte sich an General Brieger ausrichten &quot;     Der 🇦🇹 General Brieger (Vorsitzender des Militärausschusses der EU) besucht das Special Training Command in <a href=""http://www.youtube.com/results?search_query=%23strausberg"">#Strausberg</a>. 🇩🇪 &amp; seine Verbündeten koordinieren hier die Ausbildung der 🇺🇦 <a href=""http://www.youtube.com/results?search_query=%23soldaten"">#Soldaten</a>. Für den Frieden in der 🇺🇦 &amp; in ganz Europa. Zusammen. <a href=""http://www.youtube.com/results?search_query=%23eumam"">#EUMAM</a> <a href=""http://www.youtube.com/results?search_query=%23stc"">#STC</a> <a href=""http://www.youtube.com/results?search_query=%23standwithukraine"">#StandWithUkraine</a> <br>    — Heer (@Deutsches_Heer) February 10, 2023&quot;"
UCRXacVRJkK1Mulk-Jz-hKdw,@CIGE179,2023-03-25T17:51:34Z,Swiss 🧀 🇨🇭❤️
UCgUBRDaGjAvHfCqwYucg_kg,@ruunsh,2023-03-24T04:56:13Z,Slava Ukraini !!!
UCv7z3w0zVDWRlSij8XFPc7w,@arvid6561,2023-03-23T18:43:16Z,"Wenn ihr schon dabei seid, macht doch bitte ein ordentliches Video draus."
UCweMjSurrvo774c4X73S-ZQ,@aliaydin6461,2023-03-23T17:38:22Z,Schlecht und kurz.
UC-FPfbGwX-babwtsJoemWtg,@michailkulischov2820,2023-03-22T17:08:41Z,Österreich ist ned neutral sind auch bei den Sanktion
UCrVASMD7VoY7OhQB5fl4txw,@g.m._invest,2023-03-21T22:55:51Z,"Die Schweiz ist eigentlich ein armes Land, hätte dieses nicht so viel Länder ausbluten lassen und mit korrupten Führern zusammen gearbeitet. <a href=""http://www.youtube.com/results?search_query=%23hitler"">#hitler</a> und co"
UCfLO0ChFuZCZ1LmhnKh0MPg,@michaelbayer5887,2023-03-21T17:54:40Z,... Arbeitsvertrag auf ein Jahr mit Option auf Verlängerung - wunderbar - fordert Engagement der Angestellten. Firma hatte Zweig Niederlassung in Schweiz war in Feinmechanik und Entwicklung zur Kontrolle - Panik kennen wir nicht - Qualität ist entscheidend.
UCg0w7-DN4GrtCFfmhmGl1BQ,@thomasroth6856,2023-03-21T15:40:27Z,Die CS war eine US Bank mit Sitz in der Schweiz!By the way...Bern ist nicht eine Hauptstadt.Aber arti weiss das natürlich nicht.
UCKCZBHep_zv_0gUW5n2k8Dg,@joelengwiler7953,2023-03-21T15:07:07Z,"Ich teile die Meinung von @Laser Mouse, muss aber noch anfügen, dass der Beitrag in all seiner Kürze in einem Punkt falsch ist und in mindestens zwei weiteren Punkten negativ wertend abgefasst ist. Falsch ist, dass die Schweiz gemäss dem erwähnten Gesetz von 2006 die besagten Waffen dem ausländischen Verkäufer (GB) hätte zurückverkaufen DÜRFEN, nicht MÜSSEN. Ein aktives Angebot zum Rückkauf entspricht aber nicht der Schweizer Praxis. Damit ist die Aussage &quot; &quot;Die Schweiz verschrottet lieber ihre Waffen als sie in die Ukraine zu liefern&quot; eine unsachliche Bewertung schweizerischer Politik. Ebenfalls unsachlich ist die Aussage, dass die Schweiz ERST 2002 der UNO beigetreten ist. Der Grund dafür liegt in der direkten Demokratie, die in der Schweiz gilt. Es wurde in der Vergangenheit mehrmals über einen UNO Beitritt abgestimmt, er wurde jedoch vorher stets abgelehnt. Auch als Nichtmitglied hatte jedoch die Schweiz einen guten Ruf und war begehrt für ihre guten Dienste.<br>Liebe Grüsse aus der Schweiz"
UCX-66RqLNZ_OqFQhw7xqxLA,@MichaTheLight,2023-03-21T13:45:22Z,Die Schweiz hat ihre Sonderposition der Neutralität wegen kindischer Medienhysterie aufgegeben. Jeder Krieg auch der Stellvertreterkrieg USA/UKR und RU wird ein Ende finden und dann braucht es eine Grundlage um den Frieden zu verhandeln. Was die Schweiz mit den einfrieren von russischen Konten getan hat war nicht nur dumm hinsichtlich ihrer Finanzindustrie sondern auch dumm hinsichtlich des guten diplomatischen Rufs ein neutraler Ort für Verhandlungen zu sein. Die elendige verblendete Arroganz der europäischen Bildungsbürgerlichen die sich von den Transatlantikern vor den Karren der westlichen Rüstungsindustrie haben spannen lassen ist zum erbrechen und beschämend. Die unglaubliche Kurzsichtigkeit westlicher Politiker ist das Ergebnis einer Jahrzehntelangen Unterwanderung der politischen Organe durch die Großkonzerne sprich dem Kapital. Marx hatte recht. Im Kapitalismus kann es keinen dauerhaften Frieden geben.
UCuqqLVBX8FIAr_sYZP4I0AQ,@SeverinSchurmann-mo9dn,2023-03-20T22:46:04Z,"Dieser Beitrag verfehlt das Ziel komplett und ist unbrauchbar. Die Informationen, die geliefert werden sind verwirrend und desinformierend. <br>Die Kombination der Themen sehr schlecht. Bitte entfernen und zwei Beiträge mit angemessener Tiefe und Informationsgehalt machen."
UCh6fyW246Veh-Bc89QT79Cw,@dondaernohhh2,2023-03-20T13:40:25Z,Slava Ukrayini 🔱
UCz3FpjF_RuRxivYVPVRgJmg,@Jo-kel,2023-03-20T13:19:47Z,"Banken können nicht neutral sein, denn sie interessieren sich nur für den Profit und die Rendite ihrer Kunden.  Und da das Kapital und somit die Banken die Welt regieren und nicht die Politik,  gibt es keinen wirklich neutralen Staat.Bei dieser Behauptung handelt es sich nur um ein dünnes Deckmäntelchen. <br>Um schließe mich den älteren Kommentaren an das dieses Thema zu komplex ist um es in knapp 3 Minuten abzuschließen."
UC5HB9PdiRAlIOCR9WycPyqw,@-..._xxx_...-,2023-03-20T11:35:06Z,"In my opinion, the Swiss bank collapse has something to do with the fact that the oligarchs from Russia are moving their money from Switzerland to other countries such as China in order to bring the global banking system into trouble."
UCjfhJZrsO4K7p8YizMgb15Q,@wolfwinter2024,2023-03-20T09:16:50Z,Schwitzer sin ebbe einfach zü rich. 🤷‍♂<br><br>Get zü rich or die im Reisig.
UCkPQGJdqnr-7aDFpWZ-IZIg,@phopos1,2023-03-20T07:29:34Z,"Ich hab die Sendung mal sehr geschätz, aber Sie verliert immer mehr an Qualität die letzten 3 Jahre."
UCFJnLdF2hqQaoI43hMY1YnA,@burt792,2023-03-20T01:51:23Z,Die Krim gehört zur Ukraine. Schande über euch.
UC4mPkhbEem0ySE06Zha1Lbg,@ihcstaH,2023-03-20T00:41:44Z,"Die Schweiz war noch nie neutral. Im zweiten Weltkrieg hat sie den Nazis geholfen und jetzt hilft sie den Russen im Kreml. Man muss sich schämen einen solchen Nachbarn zu haben. Sie helfen den Russen ihr Öl zu liefern und zu verkaufen Pfui, Pfui, <br><br>Sie hätten hätten auch die Waffen und Munition einfach an Deutschland oder ein anderes Land verkaufen können anstatt sie zu verschrotten.<br><br>Mit Neutralität hat das alles nix zutun, Würde mich nicht wundern wenn sie von Russland für all das Geld bekommt.<br><br>Hoffentlich wird die Schweiz jetzt ebenso mit Sanktionen überzogen und geächtet und fallen gelassen."
UClHW1oZEtAUNNbc4aC0p6BQ,@danielma8246,2023-03-20T00:30:39Z,Unzusammenhängender Blödsinn was hier geboten wird. Entweder geht es wiedermal ums übliche Bashing aus der EU (Frankreich) oder die Typen die dieses Video gemacht haben sind zu blöd um sich zu den einzelnen Themen richtig zu informieren und das auch neutral darzustellen. So oder so wirft das kein gutes Licht auf Arte.
UCXXi7QLnJUatOIeQ3Ryb1uQ,@tiber44,2023-03-19T23:42:03Z,"Uff! Finde schlimm, dass die SSchweiz so hinter RuSSland steht und lieber Waffen verschrottet, als sie der Ukraine zu geben - erbärmlich! Deshalb freut es mich von Herzen, dass es die SSchweiz jetzt endlich mal schleudert und hoffentlich bekommt sie Probleme!!"
UCDj4Jk0eVe6Cz6hNs2ipgyg,@drini23px,2023-03-19T22:13:21Z,Die Schweiz hat keine Hauptstadt.
UCVFfxJpPOMyv41ceChO0SBg,@Ted52,2023-03-19T22:04:34Z,"Is das Video von einer KI geschrieben?<br>Da war ja überhaupt kein Zusammenhang zwischen den verschiedenen Wissenfetzen, die hier ausgestreut wurden"
UCKinFMmf16tDA-VQ_LE4cUw,@TacticsandStrategies,2023-03-19T21:29:33Z,In diesem intro ohh sorry Beitrag geht es um was? Anyway ich lebe seit 2 Jahren in der Schweiz. Die Netralität hin oder her die Schweizer sind einfach Angsthasen...
UCNaiWKkKwkKYGrAaMCzzYRA,@JohnSmith-zj2dq,2023-03-19T20:57:15Z,Neutral ? Jetzt gehen sie Pleite ...wegen Kurswechsel ...find ich aber gut !
UCk5G9MSAt8AhFMMPnSke-4Q,@NoWarNoFaschismus,2023-03-19T19:30:18Z,Neutralität? Panik? Was soll der Unsinn? Eine Bank ist künstlich pleite gemacht und nun für 100 Milliarden von SNB übernimmt eine andere Bank die CS und alles läuft nach Plan. Wer auch immer das geplant hat ist ein Genie.
UC5HFoMKYhn85Ci-0b8-R5tw,@swissbrony23ch72,2023-03-19T19:05:50Z,"Jetzt wars mit Credit Suisse nach 167 Jahren. Die Schweizerische Regierung gab gerade bekannt, dass die Credit Suisse von der UBS übernommen wird."
UC5xRRVq_Sgg1e03XBhGxbjQ,@jeremiasc.2972,2023-03-19T18:19:18Z,"Das Video ist irreführend. Es bringt die CS kaum in Zusammenhang mit der Neutralität. Es geht eher um Kritik an der schweizer Neutralität. Hätte man auch anders machen können. Ich mag Arte eigentlich, aber diese mit offenen Karten Videos scheinen mir häufig recht ungenau zu sein."
UCLrpUqbjnzS_LARgZzqwsHA,@saligut,2023-03-19T17:25:35Z,Die schweiz ist ein ganovenstaat. Gangster nennt man hier Bankster. Grüsse aus der schweiz.
UCnVhFmrnxHZiUHWmSHkpx6Q,@sergiomarrocco1926,2023-03-19T17:23:39Z,"Nazi Gold? Lüge. Mittlerweile wissen alle das das Gold grösstenteils vom OSS eingesackt wurde. <br>Die Schweiz hat zwei Fehler gemacht:<br>UN Mitglied werden.<br>Die Erpressung der OECD nachzugeben. <br>Es gab noch andere Länder die gleich handelten :<br>Andorra <br>San Marino<br>Channel Island<br>Luxembourg ( damals hiess der Finanzminister Jean Claude Junker. Schon mal gehört?).<br>Des weiteren es ist ein offenes Geheimnis das die US Banken gierig danach  sind, die Vermögensverwaltung vermögender Kunden zu übernehmen. Es ist aber eine Vertauens und Reputationsfrage. Die könnem es einfach nicht genug gut. <br>Und eine Mitgliedschaft in der EU ist ausgeschloßen auf Ewig. <br>Grund: die Eidgenossenschaft müsste das Recht auf Volksinitiative abschaffen. Und das ist VERHANDELBAR. <br>Dazu faktisch die Privatisierung der Kantonalbanken. Grund: nicht vereinbar mit EU Staatshilfenreglement ( Staatsgarantien. Im diesen Fall die Kantone). Auch das ist nicht VERHANDELBAR. <br>Nur die Zürcher Kantonalbank hat in den letzten 5 Jahren, pro Jahr, 200 Millionen Franken zukommen lassen an alle Zürcher Gemeinden, pro Quota. Das heisst pro Einwohner ( 1,1 Mio) 181.81 Franken. Mal 5 909,05 Franken. Die Gemeinden entscheiden was sie damit anfangen wollen. Die EU sollte besser die eigene Hausaufgaben machen."
UCF1Qv7n5kg53mdUvwlUYB6g,@haskalah,2023-03-19T15:45:13Z,"Wer nicht der Fahne hinterher marschiert, wird jetzt an den Pranger gestellt...😂😂😂"
UCmtPaURtnhp3mHsc_7Sn6KQ,@andreafuguet3491,2023-03-19T15:38:39Z,Die Schweiz hat keine Hauptstadt
UCeu_rQq77VAjcf8kRihXjTQ,@SH-em5bo,2023-03-19T15:33:45Z,"ja - die Schweiz nimm nun mal für sich in Anspruch, möglichst unparteiisch zu sein. Alle, die nicht nach der Agendapfeife tanzen, bekommen das reflexartige Bashing ab.👎🏻"
UCNA2ODyGu8q045SpZBtBwfA,@pietromueller3535,2023-03-19T13:12:34Z,"In zwei Minuten etwa vier komplexe Themen reingewurstelt um die Schweiz unterschwellig als  potentiellen Schurkenstaat darzustellen. Einzig löblicher Hinweis die sehr alte Neutralität aus Zeiten des Wienerkongresses.<br>Mit dieser Art von Berichterstattung liessen sich alle europäischen Staaten als in ähnlicher oder noch viel schlimmerer Weise darstellen, ohne dass man jetzt mit Stichworten aufwarten muss.<br><br>ARTE war einmal, wenn es um geopolitische Themen geht. <br>Die frühe bzw. alte Sendung &quot;Mit offenen Karten&quot;, dessen fachlich kundiger Moderator glaub ich verstorben ist, hatte noch Klasse."
UCCbxVBe3itryHtZbNi00KgQ,@danieltheraulaz,2023-03-19T13:11:34Z,"Ihr Eubürger solltet etwas anderes bedenken, unsere Banken haben uns zum Teil auch unsere Neutralität bewahrt und gesichert!<br>Genauso wie es den Euro in der Form sehrwahrscheinlich ohne die Schweizerbanken und deren stützungskäufe in eures marodes System nicht mehr geben würde!"
UCghXHAupwR2LZq3m_NKDIfQ,@MovieSpottingBerlin,2023-03-19T11:53:03Z,"Ja, ja die Schweizer und deren Bankensystem. In Zürich steht an jeder Ecke eine Bankfiliale."
UC84yayjQMzmnkWcbq5UM63g,@tcrown0111,2023-03-19T10:48:50Z,"Ich liebe die Schweiz. Ich finde es ist richtig, neutral, sicher und vermögend zu bleiben. Das mag nicht jedem gefallen aber genauso ist es."
UCaq5brZhCO00WPLqBTyQU2Q,@MrFirderis,2023-03-19T09:34:13Z,"Ich bin vermutlich nicht der erste, der dies schreibt, aber Bern ist NICHT die Hauptstadt - es ist die Bundesstadt. Nun fragt sich der geneigte Leser wo denn bitte der Unterschied sei. Es ist eben typisch &quot;schweizerisch&quot;: in Bern ist die Regierung, doch eben nicht die Hoheitsgewalt ansich. Es ist der typische &quot;Schweizer Kompromiss&quot;, welcher so vieles unseres Landes bestimmt. Die anderen Regionen sind eigentlich stärker, und man braucht ja irgendeinen Platz für die eigene Regierung. So ist es wie mit dem Bundespräsidenten, der nicht Präsident des Landes ist: man schafft einen Titel, der aber nicht viel aussagt und noch weniger zu bestimmen hat.<br><br>Unsere Bundesstadt und unser Bundespräsident sind reine Vorzeigeobjekte. Aber beide haben eigentlich nichts zu sagen, da die Mechanismen eben in der Schweiz anders sind. Wie sagte es Asterix &amp; Obelix schon richtig? &quot;Die spinnen, die Schweizer!&quot;. Sorry, dass wir der weisse Fleck in der EU-Landschaft sind..."
UC6SqZCEImrxanYve2ZHKvKQ,@qqui3583,2023-03-19T08:46:38Z,"Ich bewundere die Schweiz für ihre direkte Demokratie, ihre Neutralität und geringe Inflation. Ich hoffe, dass sie nicht einknickt vor diesen Meinungsmachen und international-politischen Zwängen. Die Bankenkrise in der Schweiz ist offenkundige Manipulation. Sei es durch Russland über Saudi-Arabien oder den USA über BlackRock und Co. ARTE war mal gut, heute nur noch Sprachrohr der Regierung. 👎👎👎"
UC05kIOdYIvJ8tNGvZLC3YGA,@mian4188,2023-03-19T08:30:25Z,Ich liebe diese kurzen Zusammenfassungen  👍
UCPDPnytzzOKotR9SUpGw0wA,@stbu92,2023-03-19T08:07:12Z,Liebe ARTE Redaktion<br>Was genau hat die Credit Suisse mit dem Ukraine Krieg zu tun warum macht ihr so eine Hetzjagd gegen die Schweiz das kann ich absolut nicht verstehen! Was soll denn noch diese blöde Behauptung man hätte besser die Kriegsgeräte an die Ukraine geliefert anstatt zu verschrotten. Schau doch besser vor eurer eigenen Haustür in Frankreich dort habt ihr eigene Probleme statt über die Schweiz zu schreiben! <br>Ihr solltet euch in Grund und Boden schämen!
UCzHPXud6TdS5qTq_qQDA-Aw,@rasinvadim7762,2023-03-19T07:50:16Z,"Ich muss euch alle enttäuschen, es geht um die Muntionslieferungen.<br>Flugabwehrsystem entsorgt von 1960, Witz des Jahres 2023."
UCM7dl-3MiPG7nnoxhQIm5ZA,@thomasziegler561,2023-03-19T07:33:05Z,"Panik in Zürich, Polemik aus Paris"
UCJpyrCd1MuuPWF8ZZ576RzQ,@Mar_Tin,2023-03-19T07:24:30Z,Dieser Beitrag hat Nordstream- Story Qualität. Eindeutig einseitig hörig.
UCNsXPkuwHqM4P22-ZrwQNXQ,@albertoniez,2023-03-19T07:16:31Z,Die Schweiz und das Märchen über &quot;Neutralität&quot;.
UCMQHuvSi6sOe-em7GuOuKlA,@lordofabanshee6791,2023-03-19T06:49:22Z,"Bern ist nicht die Hauptstadt der Schweiz, Bern ist nur Sitz der Verwaltung."
UCaLmFLDoesrJzybSkrpUvgQ,@Markus-fr1yb,2023-03-19T06:17:43Z,Die Schweiz war Neutral ist Neutral und hält sich an Verträge.. Wenn andere sich unbringen wollen bitte. .. Es sind EURE Werte
UCUILxZK1Zqq2n2I1k7SkAlQ,@Eyyoh755,2023-03-19T05:55:19Z,"Fragen doch mal die Schweizer Banken, wo das ganze Zahngold geblieben ist..."
UCaPS5uWMxpd1hMloycYFFPg,@domi240295,2023-03-19T03:35:47Z,"2015 :Neutralität super, ihr habt Rückgrat. Für was ist der Krieg gut?<br><br>2022: Was? Ihr seit jetzt Neutral? Was für Feigling. In den Kriegszeiten muss man sich für eine Seite entscheiden."
UCCYPheKbylQ5AUsmQ66ED3w,@philippr.6677,2023-03-19T03:03:03Z,"@arte leider hat die Schweiz keine Hauptstadt🙄, nur eine Bundestadt!"
UCDmJbjo3kvsnsUxkBYRhl9Q,@whizzler6303,2023-03-19T00:04:44Z,"Klickbait, Massen an Fehlinformationen und gefährliche simplifizierung von eigentlich komplexen Themen... hatte Arte eine Kollaboration mit  Bild Redakteuren?"
UCB-vKd9VxZ2tXsY9VdvNtDQ,@dystopia9289,2023-03-18T23:55:13Z,"Die Schweiz ist nur neutral, damit die Schurkenstaaten ihr Geld dort bunkern 🤑💩"
UCTs0SXQ6LC2-LXtCHbox1xw,@SaintsRow2201,2023-03-18T23:53:37Z,Bern ist der &quot;Bundessitz&quot; &amp; nicht die &quot;Hauptstadt&quot; &gt;&lt;
UCxSzYqYWrNeSi7vnxcQrblA,@kogabriga7537,2023-03-18T23:23:35Z,"Die Schweizer sind einfach nur obszön, made im Speck,es ist leicht Neutral zu sein wenn man mitten in Europa ist,dreckiges Blut geld ist sehr willkommen das Deck sich auch mit der Neutralität,die verlogenen Eid genossen profitieren von Europa wo es geht aber die Probleme Europas gehen sie nichts an,würden die russen Europa übernehmen dann würden sie das russen Gold bunkern in den selben Banken wie das Nazi Gold."
UC9FVyhPARbUKqwwpc5-QUgg,@B.GH57,2023-03-18T23:21:51Z,Danke. viele Informationen in zweieinhalb Minuten. Die Kommentare  machen es perfekt .
UCXj6rgpcIz5-2FQcEouYBVA,@enricoweidmann8618,2023-03-18T23:15:59Z,"Soweit ich weiss, stammen die Luftabwehrsysteme aus den 80er Jahren."
UCPL7arNvBxNlBGBfAi0vqdg,@NudelAug,2023-03-18T22:52:28Z,"Die Schweizer nennen es Neutralität, der Rest nennt es gleichgültig."
UCFYz_LaOdHVBIC0Kte--ySQ,@adriankoppel6073,2023-03-18T22:31:31Z,Neutralität bedeutet Rückgrat
UCQ52BSXkGdPFWebRXc9rGAQ,@simeonlaplace6495,2023-03-18T21:46:49Z,Die Schweiz hat die Rosinenpickerei perfektioniert (erfunden?).
UCucU7qLWeiKVbXkCrZ7ppKA,@antoniobanderas8172,2023-03-18T21:27:52Z,"17. größte Volkswirtschaft mit gerade mal 8,5 Mio Einwohner ist beachtlich."
UCoijvuhJd2tXDgBF52UzpnQ,@hobimchu1403,2023-03-18T21:12:09Z,"Was wäre, wenn die Schweiz von BRD annektiert würde ?"
UCWgXY_Li9g0pOgoHaGrwTmA,@MegaCaspers,2023-03-18T21:09:01Z,Die Schweiz war noch nie neutral
UCxRmiIH_IcqHAAQq2j5cS6A,@DD-og4qj,2023-03-18T20:51:18Z,Serbien ist neutral ?
UCbmwfAl3NamVicu-VqqSM-g,@privatier6817,2023-03-18T19:49:51Z,Gewohnt einseitig. Die Waffen wurden unter Verträgen verkauft. U.a. Deutschland ist nun der Ansicht Verträge brechen zu müssen. Die Schweiz dagegen möchte die Verträge einhalten.
UCWfTL69uUN_XysLBYbMkzUQ,@eugenfranz2975,2023-03-18T19:43:07Z,Die Schweiz hat keine Hauptstadt.
UCvjwHVua_9IuZNCjF_PXfEA,@janruddeck2779,2023-03-18T19:28:12Z,"Österreich mag zwar nicht Mitglied eines Militärbündnisses sein, ist als Mitglied der EU aber an den Beistandsparagraphen aus den Lissaboner Verträgen gebunden.<br><br>Insofern ist Österreich in meinen Augen nicht mehr neutral, sondern als EU Mitglied militärisch an die EU gebunden. Und politisch sowieso."
UCrWfyBb8gPl5wquNC0nngiw,@MH-pl3bq,2023-03-18T18:48:28Z,"Wäre die Schweiz anstelle der Ukraine, könnten die sich keine Neutralität leisten. <br>Nur weil die Schweiz dort liegt, wo sie ist, meinen sie, sie könnten sich das raus nehmen. Weit weg von allen und schön beschützt von anderen Staaten, ist es einfach neutral zu sein."
UCkdl2JyQwaezcyTOtQ_t23Q,@rainerragin-herihamo3541,2023-03-18T18:47:39Z,"Sorry Arte....etwas anzusprechen, aber die Umstände nicht zu erklären ist schlicht und einfach.....für eure sonnstige Qualität....peinlich. Es ist nicht so einfach wie von euch dargestellt und um es auf den Punkt zu bringen. &quot;Die Schweiz hat keine Hauptstadt, sondern Bundessitz&quot;...ihr könnt das besser...."
UCsADC2-zuopIj14Ne2RN2DA,@Lara-fe8vk,2023-03-18T18:43:55Z,"Ist es bekannt ,wie viel  putlers geraubtem Gold in der Schweiz aufbewahrt wird? Das würde eventuell auch die vertragswidrige &quot;Verschrottung&quot; erklären."
UC7UTHaTZATKKIoKyM43TXLw,@johnjacobastoriv.8943,2023-03-18T18:40:38Z,"Und mich juckt es nicht, weil ich nicht so blöd bin und das Geld in Banken investiere... Lol"
UCQ_7idDkIEb94qUt-vPnzCA,@floki7001,2023-03-18T18:27:54Z,Arte 😅
UCie_LU6c6GKxptozAzbJkVQ,@ThomasMuller-jb5lh,2023-03-18T18:02:44Z,"Die Banken werden am Ende ALLE gerettet werden, weil die Alternativen nicht funktionieren. Verdient hat die Credit-Suisse die Rettung sicher nicht, <br>wenn man bedenkt wieviel dreckiges Geld bei der Bank liegt. Klar ist auch: Unser Finanzsystem ist dem Untergang geweiht, weil es sozial ungerecht ist."
UCO0v9hcScAkPy5fpHGkM3Rw,@crackercracker,2023-03-18T17:50:14Z,Bern ist nicht die Hauptstadt
UC4J8uTmniI3Jve9Ib82Vn3g,@Grinnser,2023-03-18T17:25:09Z,"Mit offenen Karten ... <a href=""https://www.youtube.com/watch?v=CsqSWGvFkig&amp;t=48"">0:48</a> ... die Britten sind selber Pleite und hätten gar nicht genug Kohle um ihren Schrott zurück zu Kaufen."
UCuPOrPEI1waU46nZkh1bUMA,@fraktalfeder,2023-03-18T17:10:13Z,"Uff, bin mir sonst sinnvolleres gewohnt von ARTE."
UCrpB2fDrgssvzpQqecsPc5Q,@maxvonriva,2023-03-18T17:07:50Z,Die Schweiz und Österreich mit ihrer Scheiß Neutralität
UC5ppybSfjPUNzihknX6-8pA,@nord3139,2023-03-18T17:07:18Z,Es ist vorbei. Dein T-Shirt kostet bei Penny 3€ und für BH keine Kohle mehr.
