,Unnamed: 0,TweetId,UserId,UserUsername,Date,Location,Tweet,Media,Likes,Retweets,Comments,Polarity,Sentiment
509,509,1636138583235936256,1124615582203162624,DrFlunsomat,2023-03-15 22:53:30+00:00,,schon dauert schonmal lang,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
510,510,1636136619555078146,874564234520256512,fiatlux80,2023-03-15 22:45:42+00:00,,morg,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
511,511,1635673513758474242,517555392,ARD_BaB,2023-03-14 16:05:29+00:00,,lesson learned bankenpleit seien grund irgendjemand deutschland gross sorg olaf scholz,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/media/FrMT1XuXgAEkGnR.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/amplify_video/1635671693665419265/vid/540x540/Xin6TtFlEwCfYOnR.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=1280000, url='https://video.twimg.com/amplify_video/1635671693665419265/vid/720x720/HtqohwDVKYx6TZ1y.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=8768000, url='https://video.twimg.com/amplify_video/1635671693665419265/vid/1080x1080/a5pfXKToH2vh9wBr.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=432000, url='https://video.twimg.com/amplify_video/1635671693665419265/vid/320x320/yrQEK3MMl-uywopq.mp4?tag=16')], duration=37320, views=None)], animated=[])",162,40,622,0.7,Positive
512,512,1636098252616466432,1360211830682116098,JonaSalKupper,2023-03-15 20:13:15+00:00,"Macabre Drive 69a, Prenzl'berg",heut mittag meldet beobacht schlang bankschalt bildet heidiland dritt welt dank,"Media(photos=[], videos=[], animated=[])",4,0,0,0.0,Neutral
514,514,1636052794196086785,1518666132122710022,787WinstonStarr,2023-03-15 17:12:37+00:00,Puerto Rico,credit suiss sivb pacw,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
517,517,1636045831332659201,1477297710965346307,unvaxxed_free,2023-03-15 16:44:57+00:00,Dresden,beunruh kanzl beruh mocht liegt bereit arg leut bringt bargeld vermog sich,"Media(photos=[], videos=[], animated=[])",0,0,0,-1.0,Negative
518,518,1636044414932992000,1360701672151003136,gimpft_ch,2023-03-15 16:39:19+00:00,"Köniz, Schweiz",denk rational ansteht glaub stuck weit terrain finanzwelt verlass auf terrain psychologi gewechselt irrational angst steh beginn erfull prophezei,"Media(photos=[], videos=[], animated=[])",2,0,0,0.0,Neutral
519,519,1636021679049650179,1512906915403247619,NotInMyName84,2023-03-15 15:08:58+00:00,,heisst ubersetzt kack dampf rettet geld,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
521,521,1636021250442272779,1291202360,CryptoAvon2626,2023-03-15 15:07:16+00:00,"Bayern, Deutschland",tendenz wall street steht fallt weiterhin akti fall usmarkt einbruch europa finanzwert belastet,"Media(photos=[], videos=[], animated=[])",4,0,1,-1.0,Negative
522,522,1636014269366927360,1627328126513557511,gaugitv,2023-03-15 14:39:32+00:00,🇩🇪 🇦🇹🇨🇭🇱🇮 ,sagt genug liquiditat heisst soviel bitt zieht kohl gibt nach monat mehr,"Media(photos=[], videos=[], animated=[])",2,0,0,0.0,Neutral
523,523,1636011624669630464,922525702779387904,julian_liniger,2023-03-15 14:29:01+00:00,"Zürich, Schweiz",dank fur publizi gastartikel,"Media(photos=[], videos=[], animated=[])",108,13,3,0.0,Neutral
524,524,1636005796831002624,1485599725638369282,TomTom39884659,2023-03-15 14:05:52+00:00,,verschleiert,"Media(photos=[], videos=[], animated=[])",1,0,0,0.0,Neutral
525,525,1635992472739274757,1371792059347140611,Da_Faulancer,2023-03-15 13:12:55+00:00,Hammock City,wichtig punkt bring nach raubzug wohlstand gefahrdet schon,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrQ2eoXXgAE0hqc.jpg')], videos=[], animated=[])",1,0,0,0.7,Positive
526,526,1635976312220205057,1000776702497345536,blocktrainer,2023-03-15 12:08:42+00:00,Germany,schatt aktuell droht erst grossbank kollabi angesicht geb aktuell situation jedenfall stark pladoy,"Media(photos=[], videos=[], animated=[])",236,43,17,-0.15000000000000002,Negative
527,527,1635991675230093314,1200947872222580736,Manyakmaster,2023-03-15 13:09:45+00:00,El Salvador ,suiss gluck stell hast akti darf verkauf wieso vertraut syst steigt vertraut cod,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
528,528,1635967167966375936,1550103889919311873,RubenRexob,2023-03-15 11:32:22+00:00,,bankensterb erklart silicon valley bank,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
529,529,1635963986490322944,1360701672151003136,gimpft_ch,2023-03-15 11:19:43+00:00,"Köniz, Schweiz",zwei schweiz grossbank volkssport veranstaltet kid,"Media(photos=[], videos=[], animated=[])",10,2,3,0.0,Neutral
530,530,1635960570364022786,835377157,TonyBeger,2023-03-15 11:06:09+00:00,Pirna - Dresden,amerikan bank steck kris credit suiss wahrschein vertrauenswurd bank welt jahr solid erfolgsbilanz spitz gefall,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrQYQxxXgAIwHUt.jpg')], videos=[], animated=[])",1,0,0,-0.7,Negative
531,531,1635957495989518337,708110096,GVS_FS,2023-03-15 10:53:56+00:00,Dreieich,tick tick einzelfall branchenleitwolf,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrQWqd5WcAIfqdq.jpg')], videos=[], animated=[])",1,0,0,0.0,Neutral
535,535,1635949155867582464,1398176065613447170,LauravonGlahn1,2023-03-15 10:20:47+00:00,,eilmeld credit suiss,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrQPFfAXgAAM1p5.jpg')], videos=[], animated=[])",3,1,1,0.0,Neutral
536,536,1635906256626917382,1620698380665081858,InvestorTalk2,2023-03-15 07:30:19+00:00,Deutschland ,klein gross,"Media(photos=[], videos=[], animated=[])",1,0,0,0.7,Positive
537,537,1635810496598142981,18856867,zerohedge,2023-03-15 01:09:48+00:00,,bofa get mor than billion deposit aft failur,"Media(photos=[], videos=[], animated=[])",714,152,63,0.0,Neutral
538,538,1635772679377801222,1705700816,SteffenSoeffner,2023-03-14 22:39:32+00:00,"Kriftel, Germany",hatt helf hatt einlag gestresst abfluss tag ansetz muss ziemlich genau summ entspricht,"Media(photos=[], videos=[], animated=[])",0,0,1,-1.0,Negative
539,539,1635772664794042369,1705700816,SteffenSoeffner,2023-03-14 22:39:29+00:00,"Kriftel, Germany",verfehl kapitalerhoh mittwoch fuhrt donnerstag liquiditatsbedarf explodiert hielt reserv mehr heldtomaturity wertpapi verkauf,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrNubsDXwAEaxKg.jpg')], videos=[], animated=[])",0,0,1,0.0,Neutral
540,540,1635724347808645141,1523639285420892161,WahrheitSiegtde,2023-03-14 19:27:29+00:00,,unobeamt enthullt dunkl geheimnis,"Media(photos=[], videos=[], animated=[])",3,0,0,0.0,Neutral
541,541,1635723880915521536,1523639285420892161,WahrheitSiegtde,2023-03-14 19:25:38+00:00,,ernst wolff ziel unbedingt abschaff bargeld,"Media(photos=[], videos=[], animated=[])",3,0,0,0.0,Neutral
543,543,1635720059216707584,1523639285420892161,WahrheitSiegtde,2023-03-14 19:10:26+00:00,,whoinsid erklart eineweltregier monat entfernt,"Media(photos=[], videos=[], animated=[])",2,0,0,0.0,Neutral
544,544,1635719278031716352,1523639285420892161,WahrheitSiegtde,2023-03-14 19:07:20+00:00,,wefinsid raumt siliconvalleybankcrash great resetbetrug,"Media(photos=[], videos=[], animated=[])",2,0,0,0.0,Neutral
545,545,1635710045215129634,1326997731244732417,tageskorrektur,2023-03-14 18:30:39+00:00,,verbind punkt uberall,"Media(photos=[], videos=[], animated=[])",7,0,0,0.0,Neutral
546,546,1635646171669573638,2788784084,MNMastermind,2023-03-14 14:16:50+00:00,"Samana, Dominican Republic",silikon valley bankrun tipps schutzt link letzt bank staat steh schon list bald neu hoh seh,"Media(photos=[], videos=[], animated=[])",0,0,0,-0.7,Negative
547,547,1635645131645759488,142010224,DorganG,2023-03-14 14:12:42+00:00,snbchf.com ,bankensyst sich schutz digital uberwach nordvpn rabattaktion merch neu buch,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
548,548,1635639633231880194,560892332,krypto_Land,2023-03-14 13:50:51+00:00,Deutschland,trotz aufgrund pleit silicon valley bank uberwindet widerstand,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrL00GeWwAMbAOi.jpg')], videos=[], animated=[])",0,0,0,0.0,Neutral
549,549,1635635977896214528,1595437847255056385,DerBollerHans,2023-03-14 13:36:20+00:00,"Südostasien, Japan, Korea, ...",verlauf aktienkurs credit suiss jahr glaubt wirklich passi,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrLx7YHaYAEp3tx.png')], videos=[], animated=[])",4,0,0,1.0,Positive
550,550,1635610276417490947,1493503146626269186,BilskyNorbert,2023-03-14 11:54:12+00:00,Bad Tabarz,bankensyst sich,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
554,554,1635584112818880513,835377157,TonyBeger,2023-03-14 10:10:14+00:00,Pirna - Dresden,zusammenbruch silicon valley bank fordert finanzmarkt heraus laut einlag sich verbrauch geld abheb voll gang,"Media(photos=[], videos=[], animated=[])",1,0,1,0.0,Neutral
555,555,1635556135963963392,1207345382021308417,Anja_DiBaviera,2023-03-14 08:19:04+00:00, Freistaat Bayern,bargeld gerad radio gehort moment vermehrt gefalscht euromunz umlauf falschung komm land euro mehr wert namlich asi,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
556,556,1635439188546928641,191871143,VigilantFox,2023-03-14 00:34:22+00:00,USA,whit hous appear inducing run regional bank mak cbdc know wer about bank consolidation bank eating littl bank that mean less competition mor consolidation mean mor government control what they going with that control well thing being equal peopl dont start making nois exerting awful pressur itll mean digital currency,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635437606283378692/pu/img/kQblHMT-Zjro-gSd.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1635437606283378692/pu/vid/1280x720/X6c3gqPdTwNRjqYG.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635437606283378692/pu/vid/480x270/2sDkwQf-MRWij_VR.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635437606283378692/pu/vid/640x360/dGcrnTWmQt8UUMuB.mp4?tag=12')], duration=198899, views=None)], animated=[])",12022,4950,227,0.0,Neutral
558,558,1635436057876664320,35411199,stockerblog,2023-03-14 00:21:55+00:00,California,bank sivb,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrI8IFcaUAAu0Ov.jpg')], videos=[], animated=[])",3,2,1,0.0,Neutral
559,559,1635418898706350080,101262242,Boersentreff,2023-03-13 23:13:44+00:00,Neuhaus/Peg.,geldpolit gescheitert kontroll bank vermut,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrIsu1cXsAE2Kmz.png')], videos=[], animated=[])",3,1,0,0.0,Neutral
560,560,1635399501887455232,14020662,nojetlag,2023-03-13 21:56:40+00:00,🌍 ,hochform zuerst versucht start danach bashed rest chicago vollidiot gespannt,"Media(photos=[], videos=[], animated=[MediaAnimated(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FrIbK70XsAEhR0R.jpg', videoUrl='https://video.twimg.com/tweet_video/FrIbK70XsAEhR0R.mp4')])",1,0,0,0.0,Neutral
562,562,1635357884468064257,1512906915403247619,NotInMyName84,2023-03-13 19:11:17+00:00,,west regierungschef inbegriff inkompetenz voll mund wollt russland okonom ruini stattdess ruini eig land der industriell zukunft,"Media(photos=[], videos=[], animated=[])",1,0,0,0.0,Neutral
565,565,1635321142096592896,858408553,TheRealMediin,2023-03-13 16:45:17+00:00,,langsam geld bank abheb,"Media(photos=[], videos=[], animated=[])",0,0,0,-0.7,Negative
566,566,1635320911191769089,1162567525894447104,NoPainInvesting,2023-03-13 16:44:22+00:00,USA,sivb zion ally schw,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
567,567,1635307805128421377,843623576901160961,FossGregfoss,2023-03-13 15:52:17+00:00,"Ontario, Canada 🇨🇦",this bank wellesley dayum cant tap fiat ponzi hard asset learn,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrHHx2BWcAIZ_Wr.jpg')], videos=[], animated=[])",462,57,36,0.0,Neutral
568,568,1635320848650469379,1425904952229105664,2point0Kay,2023-03-13 16:44:07+00:00,,stop wort kund silicon valley signatur bank konto nach folg,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrHTo8dXoA46IOd.jpg')], videos=[], animated=[])",14,1,2,0.0,Neutral
569,569,1635319051252801536,242370549,wikifolio,2023-03-13 16:36:59+00:00,Vienna,heiss kauf gefall kurs salesforc illumina halyk american lithium,"Media(photos=[], videos=[], animated=[])",0,0,0,0.7,Positive
570,570,1635318328389689344,242370549,wikifolio,2023-03-13 16:34:06+00:00,Vienna,heiss kauf steigend kurs holding traton paragon solar,"Media(photos=[], videos=[], animated=[])",0,0,0,0.7,Positive
571,571,1635313746527780865,1030192122127740929,CapitalJemini,2023-03-13 16:15:54+00:00,Canada,welcom onlin sivb pacw zion,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrHNL3TagAAVNLW.jpg')], videos=[], animated=[])",2,0,0,0.0,Neutral
572,572,1635308476879736833,370619797,EFS_EM,2023-03-13 15:54:58+00:00,,einlag gesichert,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrHHrCpWwAMKCza.jpg')], videos=[], animated=[])",0,0,1,0.0,Neutral
573,573,1635302010034720770,1327686260,angelaultras,2023-03-13 15:29:16+00:00,,ddrmark bartageschaft russland war kris,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
574,574,1635301199368065026,3374263463,JRC_Capital,2023-03-13 15:26:03+00:00,"Berlin, Germany",wirkt aktuell bankenkris markt,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrHBwNpakAAaJJx.jpg')], videos=[], animated=[])",0,0,0,0.0,Neutral
575,575,1635299438146260992,1502533286,Theresa_Finn_,2023-03-13 15:19:03+00:00,,lasst tausch macht kohl hart aktuell ratio gold papiercontract kipp gibt loch kas haut,"Media(photos=[], videos=[], animated=[])",25,2,7,0.7,Positive
576,576,1635297504248963072,1511716000361852931,germanveritas,2023-03-13 15:11:22+00:00,,schnell geld rett,"Media(photos=[], videos=[], animated=[])",0,0,0,0.7,Positive
577,577,1635295385811046401,42894164,PhilippMattheis,2023-03-13 15:02:56+00:00,München,nochmal erklar geld eigent sogenannt counterparty risk,"Media(photos=[], videos=[], animated=[])",10,3,0,0.0,Neutral
578,578,1635292931920891906,26986701,aktiennews_com,2023-03-13 14:53:11+00:00,"Frankfurt, Hesse",aktuell bankenkollaps schickt bors talfahrt marktupdat,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrG6QJfacAA-GTs.jpg')], videos=[], animated=[])",1,0,0,0.0,Neutral
579,579,1635287916107927552,1340597582532386816,KrissyRieger,2023-03-13 14:33:16+00:00,,falscht lebenslauf bissch abwechsl gesundheitsminist visi schwer lebenslauf skandal unangenehm,"Media(photos=[], videos=[], animated=[])",15,4,6,-1.0,Negative
580,580,1635287872575262720,1507857559507582987,investigation_7,2023-03-13 14:33:05+00:00,"Köln, Deutschland",uber wochen nochmal gesunk,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrG1pnRaUAEuzR3.jpg')], videos=[], animated=[])",0,0,0,0.0,Neutral
581,581,1635285035153760256,1516355288592527361,Hicore42,2023-03-13 14:21:49+00:00,"Wankendorf, Deutschland",macht eigent grad deutsch bank credit suiss frag freundd grad schuh haus gelauf,"Media(photos=[], videos=[], animated=[])",3,0,0,0.0,Neutral
582,582,1635284370650189824,922814330,TradingTreff,2023-03-13 14:19:10+00:00,Virtueller Finanzmarktplatz,silicon valley bank aktienanalys zweitgrosst bankenpleit folg bankenkris zinskris,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrGyd-8aQAURIzr.jpg')], videos=[], animated=[])",4,1,0,0.0,Neutral
584,584,1634311333356220636,1366565625401909249,WallStreetSilv,2023-03-10 21:52:40+00:00,👉,what really happened silicon valley bank unarudatsu,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1634311100681297923/img/eIQQXfkYsSXuZCUt.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/amplify_video/1634311100681297923/vid/364x360/xkBSSTlFMQjMjN-Q.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/amplify_video/1634311100681297923/vid/728x720/8YIYjZ8yIHugGC8D.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=288000, url='https://video.twimg.com/amplify_video/1634311100681297923/vid/272x270/tdUCjRkZvOQjzLvn.mp4?tag=16')], duration=33200, views=None)], animated=[])",9298,2809,267,0.0,Neutral
585,585,1635277330989072390,1038203018594971648,alohacrypto75,2023-03-13 13:51:12+00:00,,hort geschieht wohl pulv verschoss erleid lern,"Media(photos=[], videos=[], animated=[])",0,0,0,-1.0,Negative
586,586,1635276032994574337,983993370048630785,CryptoHayes,2023-03-13 13:46:02+00:00,,into open bank getting halted left right centr east fund might back only,"Media(photos=[], videos=[], animated=[])",1418,182,95,0.0,Neutral
588,588,1635267156139995138,2865171075,NanaSeseOlu,2023-03-13 13:10:46+00:00,Germany,wird,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635267137823449088/pu/img/VjQ6a70HVUeUA2zd.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635267137823449088/pu/vid/490x270/5JG-d8MaJEZpnUFM.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635267137823449088/pu/vid/640x352/v_Wpn22V4KMo-9d9.mp4?tag=12')], duration=4400, views=None)], animated=[])",0,0,0,0.0,Neutral
589,589,1635260139644280834,1513173616090824724,svenschiweck,2023-03-13 12:42:53+00:00,Germany,fuhrt verlust angst pleit zieh imm mehr kund bank geld teufelskreislauf,"Media(photos=[], videos=[], animated=[])",1,0,1,-0.5,Negative
591,591,1635237345027932163,14674814,boerseonline,2023-03-13 11:12:18+00:00,München,nachd vergang freitag insolvent gegang befurcht heut startet neu woch muss anleg heut rund deutsch wiss,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrGHszsWwAEzEt-.jpg')], videos=[], animated=[])",0,0,0,0.0,Neutral
592,592,1635234421875027970,1360157034,StockSavvvy,2023-03-13 11:00:42+00:00,"München, Bayern",investiert stark langfrist usstaatsanleih uberschuss kundeneinlag jung techboom anzuleg aufgrund steigend zins fiel kurs bracht bank bedrangnis freitag,"Media(photos=[], videos=[], animated=[])",0,0,0,0.7,Positive
593,593,1635231244572319745,80547002,derboersianer,2023-03-13 10:48:04+00:00,Wien (Vienna),pleit silicon valley bank zieht weit kreis osterreich bank sack kurs ordent vernetzt globalisiert welt wund,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrGCJn5XoAEgz1A.jpg')], videos=[], animated=[])",0,0,0,-0.85,Negative
594,594,1635231104771973121,1257019930341445638,rene_accentaigu,2023-03-13 10:47:31+00:00,,fruh tagelang muhsam sparbuch auflos genugt heut knopfdruck,"Media(photos=[], videos=[], animated=[])",0,0,1,0.0,Neutral
595,595,1635226844944531459,1620698380665081858,InvestorTalk2,2023-03-13 10:30:35+00:00,Deutschland ,nach bank fallig,"Media(photos=[], videos=[], animated=[])",5,1,1,0.0,Neutral
596,596,1635092888077099008,125243454,mikesay98,2023-03-13 01:38:17+00:00,,just received this text from accountant friend many client,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrEEJ-6aIAAnhJ-.jpg')], videos=[], animated=[])",209,29,7,0.0,Neutral
597,597,1635223979832246272,29932316,Beachdudeca,2023-03-13 10:19:12+00:00,Home is SF,pacw sivb,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrF7iqBaUAA_J30.jpg')], videos=[], animated=[])",3,0,0,0.0,Neutral
598,598,1635200240918872068,109813243,gurgavin,2023-03-13 08:44:52+00:00,TORONTO  🇨🇦,breaking first republic bank stock down market,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrFl89cXwAIbZa3.jpg')], videos=[], animated=[])",2165,374,113,-0.7,Negative
599,599,1635218594916335616,1625822445427990528,aktionaersratte,2023-03-13 09:57:48+00:00,🇩🇪,gut daran voll investiert dreistell betrag verli nachteil dreistell betrag ubrig markt zuzufuhr,"Media(photos=[], videos=[], animated=[])",0,0,0,1.0,Positive
600,600,1635198736346521600,1208136921236553738,christian__runs,2023-03-13 08:38:53+00:00,Düsseldorfer Speckgürtel,tempolauf statt schon start neu woch,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrFklYYWAAAy7YH.jpg')], videos=[], animated=[])",6,0,0,0.0,Neutral
601,601,1635191424512856065,1187713000825937920,cyan_rk,2023-03-13 08:09:50+00:00,100K km entfernt,gigant divers link verursacht,"Media(photos=[], videos=[], animated=[])",1,1,0,-0.7,Negative
602,602,1635165532805791744,1319969259339059207,muenchner60,2023-03-13 06:26:57+00:00,Klimahölle,diskussion lasst livetick pass bess,"Media(photos=[], videos=[], animated=[])",2,0,0,0.0,Neutral
605,605,1635106946268413954,1046711738530484224,TimoThisis,2023-03-13 02:34:09+00:00,,heut start massenadaption unternehmenswelt anteil sampp unternehm bitcoin bilanz end jahr vervielfach,"Media(photos=[], videos=[], animated=[])",11,2,4,0.0,Neutral
609,609,1635247041747230723,1518958948992397313,AnyaH20375027,2023-03-13 11:50:50+00:00,Wolkenkuckucksheim ,allein tatsach grosst sorg bankenkris bank behord darin liegt kund geld bank abheb konnt klar sich bankensyst geld,"Media(photos=[], videos=[], animated=[])",22,5,1,0.15000000000000002,Positive
615,615,1635045105949376512,1469588475150274560,diadi2021,2023-03-12 22:28:25+00:00,,fdic geschloss angeb kontobesitz moglich geld montag abzuheb zweit damal,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
616,616,1635025854450515968,31258667,Leelah1,2023-03-12 21:11:55+00:00,"Tirol/Wien, Europa",gibt wohl nacht beid schon spat spannend morg daum halt drub nachdenk economy stupid,"Media(photos=[], videos=[], animated=[])",22,2,2,0.7,Positive
618,618,1635012493352538112,63079147,Daniel_Buhl_sh,2023-03-12 20:18:50+00:00,"Elmshorn, Deutschland",bank sich,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
619,619,1635008306317234176,1101320424,MarcusCJung,2023-03-12 20:02:11+00:00,Köln I Frankfurt,bankkollaps fall schurt panik silicon valley,"Media(photos=[], videos=[], animated=[])",2,0,0,0.0,Neutral
620,620,1635003893263532035,1255629125429182466,MLPoffiziell,2023-03-12 19:44:39+00:00,,produkt lang phas kunstlich niedrig zins bank langlauf anleih vollgestopft wurd gezwung zins anzuheb steh bank massiv unrealisiert verlust,"Media(photos=[], videos=[], animated=[])",25,3,2,-0.7999999999999999,Negative
621,621,1634977652611387393,7239382,derekzmio,2023-03-12 18:00:23+00:00,"Huntington Beach, CA",zeitgeist,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrCbgdraYAA4oof.jpg')], videos=[], animated=[])",0,0,0,0.0,Neutral
622,622,1634973504855769095,1398176065613447170,LauravonGlahn1,2023-03-12 17:43:54+00:00,,bald nebensach,"Media(photos=[], videos=[], animated=[])",5,0,0,0.0,Neutral
623,623,1634962514252537858,1239258629716484097,datawrangler2,2023-03-12 17:00:14+00:00,Zentrum des Geschehens B & LDS,kernschmelz usfinanzmarkt,"Media(photos=[], videos=[], animated=[])",0,1,0,0.0,Neutral
627,627,1634950839117975553,169696596,PDrBesserwisser,2023-03-12 16:13:50+00:00,International,kund first republic bank angel steh schlang geld insolvenz silicon valley bank freitag versuch kund first republic bank angel rasch erspart abzuheb,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1634950808365068289/pu/img/NxoXTeuwwFPzUQbB.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1634950808365068289/pu/vid/480x852/6nYH7e3laeRsBTAq.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1634950808365068289/pu/vid/320x568/yLIid8Etg-gM68I7.mp4?tag=12')], duration=12835, views=None)], animated=[])",43,20,3,0.0,Neutral
628,628,1634943332916027392,1245244858391986177,shoutingcassy,2023-03-12 15:44:01+00:00,"מגידו, אירופה",morg viel leut vorm geldautomat steh ersparnis abzuheb mehr desto unwahrschein einzeln bekomm selbstverstark begonn mehr kontrollierbar,"Media(photos=[], videos=[], animated=[])",463,50,33,0.0,Neutral
629,629,1634939429789003779,1326997731244732417,tageskorrektur,2023-03-12 15:28:30+00:00,,verbind punkt schon passiert,"Media(photos=[], videos=[], animated=[])",22,3,1,0.0,Neutral
631,631,1634930416481173504,29105288,SandraNavidi,2023-03-12 14:52:41+00:00,"Manhattan, New York",ganz viel social media account verbreit unsubstantiiert gerucht berfeu erinner lehman wach mehr mechanismus bestsell superhub finanzelit netzwerk welt regi,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrBvgyRWcAIqMpw.jpg')], videos=[], animated=[])",6,0,3,0.0,Neutral
632,632,1634925694265483265,3225383211,gregoryh325,2023-03-12 14:33:55+00:00,"Carbondale, Illinois",felony help creat bank,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
633,633,1634927777391550465,1319969259339059207,muenchner60,2023-03-12 14:42:12+00:00,Klimahölle,bald deutschland,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
634,634,1634918496055459840,611986351,KimDotcom,2023-03-12 14:05:19+00:00,Contact: twitter@kim.com ,breaking yell says govt wont bail silicon valley bank expect major market crash monday,"Media(photos=[], videos=[], animated=[])",11206,2648,973,0.0,Neutral
635,635,1634915159960584192,1510875123611537408,WillyLillyie,2023-03-12 13:52:04+00:00,,monday yell einleg rett bank wohl einleg,"Media(photos=[], videos=[], animated=[])",7,0,0,0.0,Neutral
636,636,1634909298412388352,11014272,ftfinancenews,2023-03-12 13:28:46+00:00,,yell says government help depositor rul bailout,"Media(photos=[], videos=[], animated=[])",39,19,5,0.0,Neutral
637,637,1634911359644073984,1510875123611537408,WillyLillyie,2023-03-12 13:36:57+00:00,,monday interessant spitzenmitarbeit erhalt,"Media(photos=[], videos=[], animated=[])",20,7,6,1.0,Positive
638,638,1634864321376182273,19401778,puls24news,2023-03-12 10:30:03+00:00,Österreich,wenig stund zusammenbruch silicon valley bank erhielt spitzenmitarbeit jahresbonus,"Media(photos=[], videos=[], animated=[])",4,1,1,0.0,Neutral
639,639,1634894801416978433,1510875123611537408,WillyLillyie,2023-03-12 12:31:10+00:00,,montag morg,"Media(photos=[], videos=[], animated=[])",15,11,3,0.0,Neutral
